endTime,artistName,trackName,msPlayed
2021-11-08 13:03,City Morgue,Gravehop187,176173
2021-11-08 13:06,Zotiyac,Bottled In,160494
2021-11-08 13:08,Jadeci,Psych,127618
2021-11-08 13:10,Thepoolboi,SOURPATCH,96085
2021-11-08 13:11,NYCL KAI,Incredible (feat. ZillaKami and $NOT),87874
2021-11-08 13:14,Rare Akuma,LIBERATE MY SOUL AS I REGAIN MY SANITY.,152000
2021-11-08 13:16,Getter,ADHD,131983
2021-11-08 13:18,City Morgue,CABIN IN THE WOODS,128917
2021-11-08 13:20,Zotiyac,Glock 43,129243
2021-11-08 13:22,Jadeci,Lord of the catacombs,99737
2021-11-08 13:23,TrippyThaKid,Nos Monster,98686
2021-11-08 13:27,Kamiyada+,RETRIBUTION,206473
2021-11-08 13:30,TrapTree,Who Frontin',167209
2021-11-08 13:32,Zotiyac,Get Up (Freestyle),159008
2021-11-08 13:45,Eddy Baker,Built to Destroy,99837
2021-11-08 17:15,Eddy Baker,Built to Destroy,67439
2021-11-08 17:16,City Morgue,66SLAVS,114053
2021-11-08 17:18,Jadeci,Used to it,118653
2021-11-08 17:21,Warlord Colossus,Blade Runner,158769
2021-11-08 17:32,JKER,CANT HAVE IT,66240
2021-11-09 06:19,JKER,CANT HAVE IT,60913
2021-11-09 06:22,83HADES,2083,188965
2021-11-09 06:24,Haarper,Drop It Like It's Hot!,135988
2021-11-09 06:26,City Morgue,HURTWORLD '99,135977
2021-11-09 06:28,Zotiyac,Jungle Book Freestyle,120933
2021-11-09 06:31,Jadeci,Serotonin Ghost,141410
2021-11-09 06:33,DrownMili,March First,111500
2021-11-09 06:34,Evan the Red Headed,I'm Not Good at Sports,59762
2021-11-09 06:35,Evan the Red Headed,I'm Not Good at Sports,80338
2021-11-09 06:38,Ethan Ross,I'm Serious,175500
2021-11-09 06:40,SwuM,High,142014
2021-11-09 06:45,The Virus and Antidote,IronOxide,279651
2021-11-09 06:47,City Morgue,HOT SHELLS,134654
2021-11-09 06:53,Zotiyac,Born Killer 2,218451
2021-11-09 06:55,Getter,2 High (feat. $uicideboy$),153996
2021-11-09 06:57,Jadeci,Crackinupyojaw,105684
2021-11-09 06:59,Lil Kaine,Hope,117122
2021-11-09 07:00,PHONK WALKER,Make Luxury,95992
2021-11-09 07:03,Joey the Kid,98' Honda,135784
2021-11-09 07:05,City Morgue,YELLOW PISS,121256
2021-11-09 07:08,Zotiyac,Choppa Talkin,167925
2021-11-09 07:10,Jadeci,"Suicide, Goodbye",147343
2021-11-09 07:11,Sadfriendd,UPPERCUTFREESTYLE,80063
2021-11-09 07:15,SPYDER550,GODDD MODE,223365
2021-11-09 07:18,Sista Mas,Hoez,166426
2021-11-09 07:21,KIDx,GEEKZ,157711
2021-11-09 07:22,6YNTHMANE,TRIPLESIX MEMPHIS,117164
2021-11-09 07:25,Jupiluxe,"Coastal Love, Playboy",165500
2021-11-09 07:39,Getter,Bury Me,229034
2021-11-09 17:29,Getter,Bury Me,52898
2021-11-09 17:31,Zotiyac,Disarm You,127943
2021-11-09 17:34,JELEEL!,SHOWTIME!,120032
2021-11-09 17:35,Afourteen,USA,90094
2021-11-09 17:36,Evan the Red Headed,Hands on My Head,64704
2021-11-09 17:39,Ramirez,Psycho On The Loose,18215
2021-11-09 17:39,SpotemGottem,SRT,150884
2021-11-10 06:08,Ramirez,Psycho On The Loose,90596
2021-11-10 06:10,JPEGMAFIA,BBW,96081
2021-11-10 06:11,Levi Carter,Sophisticated Intellect,95435
2021-11-10 06:15,Playboi Carti,Control,197789
2021-11-10 06:18,clipping.,True Believer,224677
2021-11-10 06:21,Baby Keem,pink panties,163508
2021-11-10 06:21,Trippie Redd,New Money,0
2021-11-10 06:23,Zotiyac,Be Right There,138203
2021-11-10 06:26,FREEWILL,Handlebars,129986
2021-11-10 06:28,City Morgue,MUTT B,120000
2021-11-10 06:31,Auxxk,Bag Back,201132
2021-11-10 06:33,Afourteen,Tonsil,101046
2021-11-10 06:38,Tabby,SEQUEL!,227930
2021-11-10 06:40,Freddie Dredd,Waste,84976
2021-11-10 06:42,Kamiyada+,DC Sniper,151384
2021-11-10 06:44,Lil Kapow,Percs in My Pina Colada,110001
2021-11-10 06:47,Zotiyac,DOLO,190216
2021-11-10 06:50,Jasiah,Art of War (feat. Denzel Curry & Rico Nasty),186457
2021-11-10 06:51,Cochise,POCKET ROCKET,39905
2021-11-10 07:12,Cochise,POCKET ROCKET,91595
2021-11-10 07:14,Fukkit,Mincemeat,101634
2021-11-10 07:17,Cemetery Drive,FALCO,168002
2021-11-10 07:19,Jadeci,Clone me,150977
2021-11-10 07:22,Lil Darkie,SLUTS WIT NUTS,177000
2021-11-10 07:24,Thouxanbanfauni,Bust Back (feat. Gavo & MDMA),98175
2021-11-10 07:27,Anton Suda,STRESS,181745
2021-11-10 07:28,JERHELL,Staryu,61605
2021-11-10 12:55,JERHELL,Staryu,10817
2021-11-10 12:57,Joey the Kid,98' Honda,135784
2021-11-10 13:00,LXXIV,M.I.A. Freestyle,172943
2021-11-10 13:02,Afourteen,Respawn,112941
2021-11-10 13:04,Juice WRLD,Syphilis,131761
2021-11-10 13:06,JERHELL,Staryu,103732
2021-11-10 13:09,Ethan Ross,I'm Serious,175500
2021-11-10 13:11,SALEM,Capulets,116419
2021-11-10 13:12,Evan the Red Headed,Hands on My Head,64704
2021-11-10 13:13,Afourteen,Tonsil,101046
2021-11-10 13:15,Freddie Dredd,Stunna,87785
2021-11-10 13:16,NYCL KAI,Incredible (feat. ZillaKami and $NOT),87874
2021-11-10 13:18,JPEGMAFIA,Puff Daddy,127335
2021-11-10 13:21,clipping.,The Show,184853
2021-11-10 13:23,SpotemGottem,Beat Box,87798
2021-11-10 13:23,Paris Texas,HEAVY METAL,9317
2021-11-10 13:25,SpotemGottem,Beat Box,110497
2021-11-10 13:28,Paris Texas,HEAVY METAL,159652
2021-11-10 13:30,Anton Prada,Pray to ME,134000
2021-11-10 13:37,Lil Darkie,SWAMP,270882
2021-11-10 13:39,Wasteey Monroe,Get It (feat. Tay-K),31830
2021-11-10 13:39,Sinizter,MAX PAYNE,121162
2021-11-10 13:44,OCD,Hearse Trip,219024
2021-11-10 13:46,Bass Santana,iPhone 6,141639
2021-11-10 13:47,Boobie Lootaveli,Grandmas Boy,88685
2021-11-10 13:52,JPEGMAFIA,Does This Ski Mask Make Me Look Fat?,267929
2021-11-10 13:53,Freddie Dredd,Waste,84976
2021-11-10 13:56,Tay-K,After You,135413
2021-11-10 13:58,Wendigo,ICED OUT 50 CAL,167819
2021-11-10 14:01,Cemetery Drive,FALCO,168002
2021-11-10 14:04,Lilbeefroast,Kill It,196675
2021-11-10 14:08,Tabby,SEQUEL!,227930
2021-11-10 14:10,DrownMili,March First,111500
2021-11-10 14:13,Shofu,Tom Nook,168986
2021-11-10 14:15,ImDontai,Balls in My Face,147614
2021-11-10 14:18,Evan the Red Headed,I'm Not Good at Sports,140042
2021-11-10 14:21,clipping.,Shooter,209133
2021-11-10 14:23,Zotiyac,Jungle Book Freestyle,120933
2021-11-10 14:25,Raz Fresco,Cold Wave,127248
2021-11-10 14:27,Lil Kapow,Percs in My Pina Colada,110001
2021-11-10 14:29,KIDx,Hash Slinging Slasher,119999
2021-11-10 14:32,Emotional Xan,12 A.M.,144008
2021-11-10 14:33,Byemilo,Bleep Freestyle,95137
2021-11-10 14:44,Warlord Colossus,Blade Runner,22301
2021-11-10 21:19,Aminé,NEO,123983
2021-11-10 21:24,Baby Keem,trademark usa,270653
2021-11-10 21:26,Aminé,Charmander,131883
2021-11-10 21:29,Ameer Vann,Keep Your Distance,1535
2021-11-10 21:29,Playboi Carti,Sky,193234
2021-11-10 21:32,Playboi Carti,Sky,193234
2021-11-10 21:36,Trippie Redd,Miss The Rage (feat. Playboi Carti),236883
2021-11-10 21:40,Playboi Carti,Fell In Luv (feat. Bryson Tiller),206333
2021-11-10 21:42,Playboi Carti,Shoota (feat. Lil Uzi Vert),153800
2021-11-10 21:45,Playboi Carti,Magnolia,181812
2021-11-10 21:49,Trippie Redd,Miss The Rage (feat. Playboi Carti),236883
2021-11-10 21:52,Playboi Carti,Vamp Anthem,124088
2021-11-10 22:02,Playboi Carti,Location,36844
2021-11-11 06:37,Playboi Carti,Location,132190
2021-11-11 06:40,Mustard,"Baguettes in the Face (feat. NAV, Playboi Carti & A Boogie Wit da Hoodie)",174100
2021-11-11 06:42,Playboi Carti,ILoveUIHateU,135122
2021-11-11 06:46,Playboi Carti,Long Time - Intro,211767
2021-11-11 06:50,Playboi Carti,wokeuplikethis*,235535
2021-11-11 06:52,Drake,Pain 1993 (with Playboi Carti),149073
2021-11-11 06:56,Playboi Carti,Stop Breathing,218943
2021-11-11 06:59,Playboi Carti,R.I.P.,192026
2021-11-11 07:03,Playboi Carti,Flex,240459
2021-11-11 07:06,Playboi Carti,@ MEH,166799
2021-11-11 07:09,Playboi Carti,Rockstar Made,193562
2021-11-11 07:12,Playboi Carti,FlatBed Freestyle,193973
2021-11-11 07:19,Playboi Carti,Yah Mean,165642
2021-11-11 07:21,Lil Yachty,Get Dripped (feat. Playboi Carti),158769
2021-11-11 07:23,Playboi Carti,Go2DaMoon (feat. Kanye West),119723
2021-11-11 07:26,Playboi Carti,Foreign,142893
2021-11-11 07:28,Playboi Carti,New Choppa,126039
2021-11-11 07:38,Lana Del Rey,Summer Bummer (feat. A$AP Rocky & Playboi Carti),11158
2021-11-11 09:42,Lana Del Rey,Summer Bummer (feat. A$AP Rocky & Playboi Carti),249631
2021-11-11 09:44,Quality Control,100 Racks (Offset feat. Playboi Carti),157645
2021-11-11 09:47,Gunna,Same Yung Nigga (feat. Playboi Carti),180931
2021-11-11 09:51,Pi’erre Bourne,Switching Lanes (feat. Playboi Carti),190079
2021-11-11 09:54,Playboi Carti,Broke Boi,189321
2021-11-11 09:58,A$AP Mob,"Frat Rules (feat. A$AP Rocky, Playboi Carti & Big Sean)",218946
2021-11-11 10:11,A$AP Mob,"Telephone Calls (feat. A$AP Rocky, Tyler, The Creator, Playboi Carti & Yung Gleesh)",79740
2021-11-11 11:41,A$AP Mob,"Telephone Calls (feat. A$AP Rocky, Tyler, The Creator, Playboi Carti & Yung Gleesh)",142551
2021-11-11 11:42,A$AP Mob,"Telephone Calls (feat. A$AP Rocky, Tyler, The Creator, Playboi Carti & Yung Gleesh)",9770
2021-11-11 11:44,ABRA,Unlock It (feat. Playboi Carti),123232
2021-11-11 11:52,ABRA,Unlock It (feat. Playboi Carti),20638
2021-11-11 11:57,Lil Uzi Vert,Of Course We Ghetto Flowers (feat. Playboi Carti & Offset),261968
2021-11-11 12:01,A$AP Mob,"Walk On Water (feat. A$AP Twelvyy, A$AP Ant, A$AP Nast, A$AP Ferg & Playboi Carti)",236226
2021-11-11 12:04,Playboi Carti,Sky,193234
2021-11-11 12:08,Trippie Redd,Miss The Rage (feat. Playboi Carti),236883
2021-11-11 12:11,Playboi Carti,Fell In Luv (feat. Bryson Tiller),206333
2021-11-11 12:14,Playboi Carti,Shoota (feat. Lil Uzi Vert),153800
2021-11-11 12:17,Playboi Carti,Magnolia,181812
2021-11-11 12:31,Trippie Redd,Miss The Rage (feat. Playboi Carti),188266
2021-11-11 18:47,Trippie Redd,Miss The Rage (feat. Playboi Carti),49700
2021-11-11 18:49,Playboi Carti,Vamp Anthem,124088
2021-11-11 18:51,Playboi Carti,Location,168764
2021-11-11 18:54,Mustard,"Baguettes in the Face (feat. NAV, Playboi Carti & A Boogie Wit da Hoodie)",174100
2021-11-11 18:57,Playboi Carti,ILoveUIHateU,135122
2021-11-11 19:00,Playboi Carti,Long Time - Intro,211767
2021-11-11 19:04,Playboi Carti,wokeuplikethis*,235535
2021-11-11 19:07,Drake,Pain 1993 (with Playboi Carti),149073
2021-11-11 19:10,Playboi Carti,Stop Breathing,218943
2021-11-11 19:13,Playboi Carti,R.I.P.,192026
2021-11-11 19:18,Playboi Carti,Flex,240459
2021-11-11 19:21,Playboi Carti,@ MEH,166799
2021-11-11 19:24,Playboi Carti,Rockstar Made,193562
2021-11-11 19:26,Playboi Carti,FlatBed Freestyle,116702
2021-11-11 21:20,Eccodroid,Enjoy the View,212185
2021-11-11 21:24,AURAGRAPH,Semitropic 2000,200482
2021-11-11 21:27,Duett,Gallery,222958
2021-11-11 21:33,Projecteur,Astra Vision,309333
2021-11-11 21:37,VAAV Social Club,OldBeat,270043
2021-11-11 21:39,Tupperwave,Waterfall Rainbows,113686
2021-11-11 21:41,L a z u l i _ y e l l o w,Bodega-Mega,121280
2021-11-11 21:46,Dan Mason ダン·メイソン,Melatonin High - Rework 2021,279987
2021-11-11 21:50,Surfing,Burswood,250730
2021-11-11 21:52,ぬいぐるみクレヨン Lush Crayon,Heathrow,144150
2021-11-11 21:55,oDDling,Vivid,170379
2021-11-11 21:58,Windows 96,Skysail,194863
2021-11-11 22:02,Vaporwavez,Artifacts,226999
2021-11-11 22:05,The Present Sound,Dreams of Yesterday,186542
2021-11-11 22:10,Ancient Fan Death Studios,A Moonlit Cruise,292062
2021-11-11 22:14,AURAGRAPH,Lucid,207333
2021-11-11 22:17,Klasey Jones,Escape From Reality,193098
2021-11-11 22:29,incndscnt,alright,112722
2021-11-12 03:18,incndscnt,alright,182419
2021-11-12 03:21,ESPRIT 空想,Warmpop,172374
2021-11-12 03:25,Nmesh,A Face Without Eyes,253671
2021-11-12 03:28,Trippie Redd,Molly Hearts,162960
2021-11-12 03:31,Trippie Redd,MP5 (feat. SoFaygo),160000
2021-11-12 03:33,Trippie Redd,Finish Line,142654
2021-11-12 03:36,Trippie Redd,Holy Smokes (feat. Lil Uzi Vert),181714
2021-11-12 03:39,Trippie Redd,Super Cell,161027
2021-11-12 03:43,Trippie Redd,Miss The Rage (feat. Playboi Carti),236883
2021-11-12 03:45,Trippie Redd,Supernatural,140832
2021-11-12 03:48,Trippie Redd,Demon Time (feat. Ski Mask The Slump God),159452
2021-11-12 03:51,Trippie Redd,Matt Hardy 999 (feat. Juice WRLD),188025
2021-11-12 03:54,Trippie Redd,Vibes,124060
2021-11-12 03:57,Trippie Redd,New Money,144009
2021-11-12 03:59,Trippie Redd,Danny Phantom (feat. XXXTENTACION),136377
2021-11-12 04:01,Trippie Redd,Space Time,119957
2021-11-12 04:03,Trippie Redd,Baki,147096
2021-11-12 04:05,Trippie Redd,iPhone,121700
2021-11-12 04:10,Trippie Redd,Rich MF (feat. Polo G & Lil Durk),247714
2021-11-12 04:14,Trippie Redd,"Captain Crunch (feat. Sada Baby, Babyface Ray, & Icewear Vezzo)",250065
2021-11-12 04:16,Trippie Redd,Molly Hearts,162960
2021-11-12 04:19,Trippie Redd,MP5 (feat. SoFaygo),160000
2021-11-12 04:22,Trippie Redd,Finish Line,142654
2021-11-12 04:25,Trippie Redd,Holy Smokes (feat. Lil Uzi Vert),181714
2021-11-12 04:27,Trippie Redd,Super Cell,161027
2021-11-12 04:31,Trippie Redd,Miss The Rage (feat. Playboi Carti),236883
2021-11-12 04:34,Trippie Redd,Supernatural,140832
2021-11-12 04:36,Trippie Redd,Demon Time (feat. Ski Mask The Slump God),159452
2021-11-12 04:42,Trippie Redd,Matt Hardy 999 (feat. Juice WRLD),188025
2021-11-12 04:44,Trippie Redd,Vibes,124060
2021-11-12 04:47,Trippie Redd,New Money,144009
2021-11-12 04:49,Trippie Redd,Danny Phantom (feat. XXXTENTACION),136377
2021-11-12 04:51,Trippie Redd,Space Time,119957
2021-11-12 04:53,Trippie Redd,Baki,147096
2021-11-12 04:55,Trippie Redd,iPhone,121700
2021-11-12 04:59,Trippie Redd,Rich MF (feat. Polo G & Lil Durk),247714
2021-11-12 05:04,Trippie Redd,"Captain Crunch (feat. Sada Baby, Babyface Ray, & Icewear Vezzo)",250065
2021-11-12 05:06,Trippie Redd,Molly Hearts,162960
2021-11-12 05:09,Trippie Redd,MP5 (feat. SoFaygo),160000
2021-11-12 05:11,Trippie Redd,Finish Line,142654
2021-11-12 05:14,Trippie Redd,Holy Smokes (feat. Lil Uzi Vert),181714
2021-11-12 05:17,Trippie Redd,Super Cell,161027
2021-11-12 05:21,Trippie Redd,Miss The Rage (feat. Playboi Carti),236883
2021-11-12 05:23,Trippie Redd,Supernatural,140832
2021-11-12 05:26,Trippie Redd,Demon Time (feat. Ski Mask The Slump God),159452
2021-11-12 05:29,Trippie Redd,Matt Hardy 999 (feat. Juice WRLD),188025
2021-11-12 05:31,Trippie Redd,Vibes,124060
2021-11-12 05:34,Trippie Redd,New Money,144009
2021-11-12 05:36,Trippie Redd,Danny Phantom (feat. XXXTENTACION),136377
2021-11-12 05:38,Trippie Redd,Space Time,119957
2021-11-12 05:40,Trippie Redd,Baki,147096
2021-11-12 05:42,Trippie Redd,iPhone,121700
2021-11-12 05:47,Trippie Redd,Rich MF (feat. Polo G & Lil Durk),247714
2021-11-12 05:51,Trippie Redd,"Captain Crunch (feat. Sada Baby, Babyface Ray, & Icewear Vezzo)",250065
2021-11-12 05:53,Trippie Redd,Molly Hearts,162960
2021-11-12 05:56,Trippie Redd,MP5 (feat. SoFaygo),160000
2021-11-12 05:58,Trippie Redd,Finish Line,142654
2021-11-12 06:01,Trippie Redd,Holy Smokes (feat. Lil Uzi Vert),181714
2021-11-12 06:04,Trippie Redd,Super Cell,161027
2021-11-12 06:08,Trippie Redd,Miss The Rage (feat. Playboi Carti),236883
2021-11-12 06:10,Trippie Redd,Supernatural,140832
2021-11-12 06:13,Trippie Redd,Demon Time (feat. Ski Mask The Slump God),159452
2021-11-12 06:16,Trippie Redd,Matt Hardy 999 (feat. Juice WRLD),188025
2021-11-12 06:18,Trippie Redd,Vibes,124060
2021-11-12 06:21,Trippie Redd,New Money,144009
2021-11-12 06:23,Trippie Redd,Danny Phantom (feat. XXXTENTACION),136377
2021-11-12 06:25,Trippie Redd,Space Time,119957
2021-11-12 06:27,Trippie Redd,Baki,147096
2021-11-12 06:29,Trippie Redd,iPhone,121700
2021-11-12 06:34,Trippie Redd,Rich MF (feat. Polo G & Lil Durk),244896
2021-11-12 06:36,JPEGMAFIA,1539 N. Calvert,157258
2021-11-12 06:39,JPEGMAFIA,Real Nega,150933
2021-11-12 06:42,JPEGMAFIA,Thug Tears,198310
2021-11-12 06:44,JPEGMAFIA,Dayum,85109
2021-11-12 06:47,JPEGMAFIA,Baby I'm Bleeding,152245
2021-11-12 06:58,JPEGMAFIA,My Thoughts On Neogaf Dying,16381
2021-11-12 07:44,JPEGMAFIA,My Thoughts On Neogaf Dying,3413
2021-11-12 08:40,JPEGMAFIA,My Thoughts On Neogaf Dying,90379
2021-11-12 08:41,JPEGMAFIA,Rock N Roll Is Dead,12484
2021-11-12 08:41,JPEGMAFIA,DD Form 214,13525
2021-11-12 08:44,JPEGMAFIA,Rock N Roll Is Dead,188308
2021-11-12 08:49,JPEGMAFIA,DD Form 214,195187
2021-11-12 08:51,JPEGMAFIA,Germs,161486
2021-11-12 08:53,JPEGMAFIA,Libtard Anthem,80000
2021-11-12 08:56,JPEGMAFIA,Panic Emoji,180011
2021-11-12 08:57,JPEGMAFIA,DJ Snitch Bitch Interlude,83515
2021-11-12 08:59,JPEGMAFIA,Whole Foods,124332
2021-11-12 09:35,JPEGMAFIA,Macaulay Culkin,13575
2021-11-12 15:20,JPEGMAFIA,Macaulay Culkin,103941
2021-11-12 15:23,JPEGMAFIA,Williamsburg,212837
2021-11-12 15:25,JPEGMAFIA,I Cannot Fucking Wait Til Morrissey Dies,86778
2021-11-12 15:29,JPEGMAFIA,Rainbow Six,282625
2021-11-12 15:32,JPEGMAFIA,1488,148410
2021-11-12 15:34,JPEGMAFIA,Curb Stomp,135116
2021-11-12 15:37,JPEGMAFIA,1539 N. Calvert,157258
2021-11-12 15:39,JPEGMAFIA,Real Nega,150933
2021-11-12 15:43,JPEGMAFIA,Thug Tears,198310
2021-11-12 15:44,JPEGMAFIA,Dayum,85109
2021-11-12 15:47,JPEGMAFIA,Baby I'm Bleeding,152245
2021-11-12 15:49,JPEGMAFIA,My Thoughts On Neogaf Dying,93807
2021-11-12 15:52,JPEGMAFIA,Rock N Roll Is Dead,188308
2021-11-12 16:02,JPEGMAFIA,DD Form 214,2130
2021-11-12 16:46,JPEGMAFIA,DD Form 214,193393
2021-11-12 16:48,JPEGMAFIA,Germs,161486
2021-11-12 16:50,JPEGMAFIA,Libtard Anthem,80000
2021-11-12 16:53,JPEGMAFIA,Panic Emoji,180011
2021-11-12 16:54,JPEGMAFIA,DJ Snitch Bitch Interlude,83515
2021-11-12 16:56,JPEGMAFIA,Whole Foods,124332
2021-11-12 16:58,JPEGMAFIA,Macaulay Culkin,117482
2021-11-12 17:02,JPEGMAFIA,Williamsburg,212837
2021-11-12 17:03,JPEGMAFIA,I Cannot Fucking Wait Til Morrissey Dies,86778
2021-11-12 17:08,JPEGMAFIA,Rainbow Six,282625
2021-11-12 17:10,JPEGMAFIA,1488,148410
2021-11-12 17:13,JPEGMAFIA,Curb Stomp,135116
2021-11-12 17:16,JPEGMAFIA,1539 N. Calvert,157258
2021-11-12 17:18,JPEGMAFIA,Real Nega,150933
2021-11-12 17:23,JPEGMAFIA,Thug Tears,198310
2021-11-12 17:24,JPEGMAFIA,Dayum,85109
2021-11-12 17:27,JPEGMAFIA,Baby I'm Bleeding,152245
2021-11-12 17:28,JPEGMAFIA,My Thoughts On Neogaf Dying,93807
2021-11-12 17:32,JPEGMAFIA,Rock N Roll Is Dead,188308
2021-11-12 17:35,JPEGMAFIA,DD Form 214,195187
2021-11-12 17:38,JPEGMAFIA,Germs,161486
2021-11-12 17:39,JPEGMAFIA,Libtard Anthem,80000
2021-11-12 17:42,JPEGMAFIA,Panic Emoji,180011
2021-11-12 17:43,JPEGMAFIA,DJ Snitch Bitch Interlude,83515
2021-11-12 17:45,JPEGMAFIA,Whole Foods,116023
2021-11-12 17:48,Ghostface Playa,Jumpin' In Da Truck,159986
2021-11-12 17:58,Lil Boodang,CHEERLEADER,30333
2021-11-13 03:43,Lil Boodang,CHEERLEADER,169836
2021-11-13 03:46,Otis McDonald,End of the Day,225079
2021-11-13 03:52,Pharmacist,Last Day on Earth,355477
2021-11-13 03:54,PokemonBagBruh,Skeletons,89675
2021-11-13 03:56,SeddyTheGod,Psychosis,137417
2021-11-13 03:58,CHRIST DILLINGER,And1,125419
2021-11-13 04:00,DaBaby,ROOF,94506
2021-11-13 04:02,Cassette+,ThIs AiNt It,157709
2021-11-13 04:06,outsiderX,Lucid,181024
2021-11-13 04:10,Travis Scott,MAFIA,240000
2021-11-13 04:12,Beau Diako,Fretless,172061
2021-11-13 04:15,JGRXXN,On Da Dro,101983
2021-11-13 04:20,Sinizter,Dark Graves,159708
2021-11-13 04:22,Lil Temptacion,FLEX!,76952
2021-11-13 04:28,954mari,Anime Demon Cypher,338130
2021-11-13 04:31,Post Malone,One Right Now (with The Weeknd),193506
2021-11-13 04:33,Bobby Shmurda,Splash,118356
2021-11-13 04:34,Julluca,Somaloma,47683
2021-11-13 04:36,WHOKILLEDXIX,CUM,176840
2021-11-13 04:38,Sadfriendd,evil!,113808
2021-11-13 04:41,Lil Kapow,Breakdance,153949
2021-11-13 04:45,Juice WRLD,Already Dead,230993
2021-11-13 04:50,Bruno Mars,Blast Off,284863
2021-11-13 04:53,Kota the Friend,Face It,233116
2021-11-13 04:57,Zotiyac,Weed Smoker,133745
2021-11-13 05:01,Carbon X,Skynet,204700
2021-11-13 05:03,Joey Trap,JUNGLE,153143
2021-11-13 05:06,Cuddlethot,Pull Up Like MJ,155844
2021-11-13 05:09,Ghostface Playa,Jumpin' In Da Truck,159986
2021-11-13 05:12,Lil Boodang,CHEERLEADER,200000
2021-11-13 05:16,Otis McDonald,End of the Day,225079
2021-11-13 05:22,Pharmacist,Last Day on Earth,355477
2021-11-13 05:23,PokemonBagBruh,Skeletons,89675
2021-11-13 05:24,SeddyTheGod,Psychosis,43596
2021-11-13 05:26,Afourteen,Malistaire,124948
2021-11-13 05:26,City Morgue,YAKUZA,8157
2021-11-13 05:32,Afourteen,Somniphobia,362587
2021-11-13 05:36,Afourteen,Suburban Sociopath,234794
2021-11-13 05:39,Afourteen,Alfredo,169397
2021-11-13 05:39,Afourteen,Bars FAT,18495
2021-11-13 05:42,Afourteen,Chemical Head,186829
2021-11-13 05:45,Afourteen,HALLOWEEN SUICIDE,144000
2021-11-13 05:46,Afourteen,Breathe Again,89163
2021-11-13 05:47,Afourteen,THE SQUIRRELS ARE ON FIRE,69336
2021-11-13 05:50,Afourteen,MURDER SUSPECT,144134
2021-11-13 05:53,Afourteen,SHUC,171219
2021-11-13 05:55,Afourteen,AUDIBLE HEROIN,112604
2021-11-13 05:57,Afourteen,BILL CIPHER ON METH,112464
2021-11-13 05:58,Afourteen,KETAMINE KEITH,90652
2021-11-13 06:01,Afourteen,MINIGUN MARVIN,200479
2021-11-13 06:04,Afourteen,METAMORPHIS STIMULATION,150178
2021-11-13 06:08,Afourteen,VOLKSWAGEN GOLF,206287
2021-11-13 06:13,Afourteen,NEWPORT NERMAN,280620
2021-11-13 06:15,Afourteen,Dirtbag,94725
2021-11-13 06:17,Afourteen,Schmuck,108299
2021-11-13 06:18,Afourteen,Malistaire,80763
2021-11-13 07:25,Afourteen,Malistaire,44185
2021-11-13 07:28,Afourteen,Vicodin Faggot,189847
2021-11-13 07:31,Afourteen,Grunts,138763
2021-11-13 07:33,Afourteen,Dumpster,135373
2021-11-13 07:35,Afourteen,Chicken Dance,115121
2021-11-13 07:37,Afourteen,Learn 2 Live,108995
2021-11-13 07:38,Afourteen,Care I Give,90641
2021-11-13 07:41,Afourteen,Asinine,144452
2021-11-13 07:42,Afourteen,Dexy,90041
2021-11-13 07:46,Afourteen,Clementine,226442
2021-11-13 07:48,Afourteen,Skeng,96212
2021-11-13 07:51,Afourteen,Ruffian,194908
2021-11-13 07:53,Afourteen,Smonk,139682
2021-11-13 07:55,Afourteen,Thumbfuck,95137
2021-11-13 07:58,Afourteen,Woke Up on the Sky,217549
2021-11-13 08:00,Afourteen,!,96727
2021-11-13 08:05,Afourteen,GUT Wrenched,286480
2021-11-13 08:06,Afourteen,Headache,88265
2021-11-13 08:08,Afourteen,USA,90094
2021-11-13 08:11,Afourteen,Hypothermia,169364
2021-11-13 08:13,Afourteen,BAD GUY,130000
2021-11-13 08:16,Afourteen,Pitiful - Prod. Luisproducedit,207586
2021-11-13 08:19,Afourteen,Melody Felony,142711
2021-11-13 08:20,Afourteen,Dirty Mouth - Prod. Luisproducedit,80922
2021-11-13 08:23,Afourteen,DIE,178005
2021-11-13 08:25,Afourteen,Corinne,140000
2021-11-13 08:27,Afourteen,I WANNA DIE AS MUCH AS THE NEXT GUY,103732
2021-11-13 08:35,Afourteen,:(,486366
2021-11-13 08:37,Afourteen,plz dont cry 2,126865
2021-11-13 08:40,Afourteen,I AM NOT IMPORTANT,167835
2021-11-13 08:42,Afourteen,LAME,131983
2021-11-13 08:45,Afourteen,YOUR GONNA DIE IN THIS CAR,185110
2021-11-13 08:51,Afourteen,13TH,352944
2021-11-13 08:53,Afourteen,Tonsil,101046
2021-11-13 08:56,Afourteen,Sippin' Antifreeze,184265
2021-11-13 09:00,Afourteen,Cigarette Cake,245187
2021-11-13 09:02,Afourteen,Plz Don't Cry,106952
2021-11-13 09:05,Afourteen,1 Million Darts,173856
2021-11-13 09:07,Afourteen,Cuss Words,132260
2021-11-13 09:13,Afourteen,Amerikkka,335847
2021-11-13 09:15,Afourteen,Waste of Space,140748
2021-11-13 09:18,Afourteen,DR Galoopen,161515
2021-11-13 09:22,Afourteen,Grekom,255374
2021-11-13 09:26,Afourteen,Beautiful Maiden,215319
2021-11-13 09:36,Afourteen,Nypd,47415
2021-11-13 14:23,JPEGMAFIA,drake era,237448
